공항,상대공항,출도착(A도착D출발),날짜,계획시간,편명
GMP,KIX,A,2015-03-05,13:00,OZ1115
GMP,KIX,A,2015-03-05,13:50,KE2726
GMP,KIX,A,2015-03-05,18:25,7C1383
GMP,KIX,A,2015-03-05,21:45,KE2728
GMP,KIX,A,2015-03-05,22:15,OZ1155
GMP,KIX,A,2015-03-06,11:40,JL971
GMP,KIX,A,2015-03-06,13:00,OZ1115
GMP,KIX,A,2015-03-06,13:50,KE2726
GMP,KIX,A,2015-03-06,18:25,7C1383
GMP,KIX,A,2015-03-06,21:45,KE2728
GMP,KIX,A,2015-03-06,22:15,OZ1155
GMP,KIX,A,2015-03-07,11:40,JL971
GMP,KIX,A,2015-03-07,13:00,OZ1115
GMP,KIX,A,2015-03-07,13:50,KE2726
GMP,KIX,A,2015-03-07,18:25,7C1383
GMP,KIX,A,2015-03-07,21:45,KE2728
GMP,KIX,A,2015-03-07,22:15,OZ1155
GMP,KIX,A,2015-03-08,11:40,JL971
GMP,KIX,A,2015-03-08,13:00,OZ1115
GMP,KIX,A,2015-03-08,13:50,KE2726
GMP,KIX,A,2015-03-08,18:25,7C1383
GMP,KIX,A,2015-03-08,21:45,KE2728
GMP,KIX,A,2015-03-08,22:15,OZ1155
GMP,KIX,A,2015-03-09,11:40,JL971
GMP,KIX,A,2015-03-09,13:00,OZ1115
GMP,KIX,A,2015-03-09,13:50,KE2726
GMP,KIX,A,2015-03-09,18:25,7C1383
GMP,KIX,A,2015-03-09,21:45,KE2728
GMP,KIX,A,2015-03-09,22:15,OZ1155
GMP,KIX,A,2015-03-10,11:40,JL971
GMP,KIX,A,2015-03-10,13:00,OZ1115
GMP,KIX,A,2015-03-10,13:50,KE2726
GMP,KIX,A,2015-03-10,18:25,7C1383
GMP,KIX,A,2015-03-10,21:45,KE2728
GMP,KIX,A,2015-03-10,22:15,OZ1155
GMP,KIX,A,2015-03-11,11:40,JL971
GMP,KIX,A,2015-03-11,13:00,OZ1115
GMP,KIX,A,2015-03-11,13:50,KE2726
GMP,KIX,A,2015-03-11,18:25,7C1383
GMP,KIX,A,2015-03-11,21:45,KE2728
GMP,KIX,A,2015-03-11,22:15,OZ1155
GMP,KIX,A,2015-03-12,11:40,JL971
GMP,KIX,A,2015-03-12,13:00,OZ1115
GMP,KIX,A,2015-03-12,13:50,KE2726
GMP,KIX,A,2015-03-12,18:25,7C1383
GMP,KIX,A,2015-03-12,21:45,KE2728
GMP,KIX,A,2015-03-12,22:15,OZ1155
GMP,KIX,A,2015-03-13,11:40,JL971
GMP,KIX,A,2015-03-13,13:00,OZ1115
GMP,KIX,A,2015-03-13,13:50,KE2726
GMP,KIX,A,2015-03-13,18:25,7C1383
GMP,KIX,A,2015-03-13,21:45,KE2728
GMP,KIX,A,2015-03-13,22:15,OZ1155
GMP,KIX,A,2015-03-14,11:40,JL971
GMP,KIX,A,2015-03-14,13:00,OZ1115
GMP,KIX,A,2015-03-14,13:50,KE2726
GMP,KIX,A,2015-03-14,18:25,7C1383
GMP,KIX,A,2015-03-14,21:45,KE2728
GMP,KIX,A,2015-03-14,22:15,OZ1155
GMP,KIX,A,2015-03-15,11:40,JL971
GMP,KIX,A,2015-03-15,13:00,OZ1115
GMP,KIX,A,2015-03-15,13:50,KE2726
GMP,KIX,A,2015-03-15,18:25,7C1383
GMP,KIX,A,2015-03-15,21:45,KE2728
GMP,KIX,A,2015-03-15,22:15,OZ1155
GMP,KIX,A,2015-03-16,11:40,JL971
GMP,KIX,A,2015-03-16,13:00,OZ1115
GMP,KIX,A,2015-03-16,13:50,KE2726
GMP,KIX,A,2015-03-16,18:25,7C1383
GMP,KIX,A,2015-03-16,21:45,KE2728
GMP,KIX,A,2015-03-16,22:15,OZ1155
GMP,KIX,A,2015-03-17,11:40,JL971
GMP,KIX,A,2015-03-17,13:00,OZ1115
GMP,KIX,A,2015-03-17,13:50,KE2726
GMP,KIX,A,2015-03-17,18:25,7C1383
GMP,KIX,A,2015-03-17,21:45,KE2728
GMP,KIX,A,2015-03-17,22:15,OZ1155
GMP,KIX,A,2015-03-18,11:40,JL971
GMP,KIX,A,2015-03-18,13:00,OZ1115
GMP,KIX,A,2015-03-18,13:50,KE2726
GMP,KIX,A,2015-03-18,18:25,7C1383
GMP,KIX,A,2015-03-18,21:45,KE2728
GMP,KIX,A,2015-03-18,22:15,OZ1155
GMP,KIX,A,2015-03-19,11:40,JL971
GMP,KIX,A,2015-03-19,13:00,OZ1115
GMP,KIX,A,2015-03-19,13:50,KE2726
GMP,KIX,A,2015-03-19,18:25,7C1383
GMP,KIX,A,2015-03-19,21:45,KE2728
GMP,KIX,A,2015-03-19,22:15,OZ1155
GMP,KIX,A,2015-03-20,11:40,JL971
GMP,KIX,A,2015-03-20,13:00,OZ1115
GMP,KIX,A,2015-03-20,13:50,KE2726
GMP,KIX,A,2015-03-20,18:25,7C1383
GMP,KIX,A,2015-03-20,21:45,KE2728
GMP,KIX,A,2015-03-20,22:15,OZ1155
GMP,KIX,A,2015-03-21,11:40,JL971
GMP,KIX,A,2015-03-21,13:00,OZ1115
GMP,KIX,A,2015-03-21,13:50,KE2726
GMP,KIX,A,2015-03-21,18:25,7C1383
GMP,KIX,A,2015-03-21,21:45,KE2728
GMP,KIX,A,2015-03-21,22:15,OZ1155
GMP,KIX,A,2015-03-22,11:40,JL971
GMP,KIX,A,2015-03-22,13:00,OZ1115
GMP,KIX,A,2015-03-22,13:50,KE2726
GMP,KIX,A,2015-03-22,18:25,7C1383
GMP,KIX,A,2015-03-22,21:45,KE2728
GMP,KIX,A,2015-03-22,22:15,OZ1155
GMP,KIX,A,2015-03-23,11:40,JL971
GMP,KIX,A,2015-03-23,13:00,OZ1115
GMP,KIX,A,2015-03-23,13:50,KE2726
GMP,KIX,A,2015-03-23,18:25,7C1383
GMP,KIX,A,2015-03-23,21:45,KE2728
GMP,KIX,A,2015-03-23,22:15,OZ1155
GMP,KIX,D,2015-02-23,08:30,OZ1125
GMP,KIX,D,2015-02-23,08:50,KE2725
GMP,KIX,D,2015-02-23,14:00,7C1384
GMP,KIX,D,2015-02-23,16:00,JL974
GMP,KIX,D,2015-02-23,16:55,KE2727
GMP,KIX,D,2015-02-23,17:45,OZ1165
GMP,KIX,D,2015-02-24,08:30,OZ1125
GMP,KIX,D,2015-02-24,08:50,KE2725
GMP,KIX,D,2015-02-24,14:00,7C1384
GMP,KIX,D,2015-02-24,16:00,JL974
GMP,KIX,D,2015-02-24,16:55,KE2727
GMP,KIX,D,2015-02-24,17:45,OZ1165
GMP,KIX,D,2015-02-25,08:30,OZ1125
GMP,KIX,D,2015-02-25,08:50,KE2725
GMP,KIX,D,2015-02-25,14:00,7C1384
GMP,KIX,D,2015-02-25,16:00,JL974
GMP,KIX,D,2015-02-25,16:55,KE2727
GMP,KIX,D,2015-02-25,17:45,OZ1165
GMP,KIX,D,2015-02-26,08:30,OZ1125
GMP,KIX,D,2015-02-26,08:50,KE2725
GMP,KIX,D,2015-02-26,14:00,7C1384
GMP,KIX,D,2015-02-26,16:00,JL974
GMP,KIX,D,2015-02-26,16:55,KE2727
GMP,KIX,D,2015-02-26,17:45,OZ1165
GMP,KIX,D,2015-02-27,08:30,OZ1125
GMP,KIX,D,2015-02-27,08:50,KE2725
GMP,KIX,D,2015-02-27,14:00,7C1384
GMP,KIX,D,2015-02-27,16:00,JL974
GMP,KIX,D,2015-02-27,16:55,KE2727
GMP,KIX,D,2015-02-27,17:45,OZ1165
GMP,KIX,D,2015-02-28,08:30,OZ1125
GMP,KIX,D,2015-02-28,08:50,KE2725
GMP,KIX,D,2015-02-28,14:00,7C1384
GMP,KIX,D,2015-02-28,16:00,JL974
GMP,KIX,D,2015-02-28,16:55,KE2727
GMP,KIX,D,2015-02-28,17:45,OZ1165
GMP,KIX,D,2015-03-01,08:30,OZ1125
GMP,KIX,D,2015-03-01,08:50,KE2725
GMP,KIX,D,2015-03-01,14:00,7C1384
GMP,KIX,D,2015-03-01,16:00,JL974
GMP,KIX,D,2015-03-01,16:55,KE2727
GMP,KIX,D,2015-03-01,17:45,OZ1165
GMP,KIX,D,2015-03-02,08:30,OZ1125
GMP,KIX,D,2015-03-02,08:50,KE2725
GMP,KIX,D,2015-03-02,14:00,7C1384
GMP,KIX,D,2015-03-02,16:00,JL974
GMP,KIX,D,2015-03-02,16:55,KE2727
GMP,KIX,D,2015-03-02,17:45,OZ1165
GMP,KIX,D,2015-03-03,08:30,OZ1125
GMP,KIX,D,2015-03-03,08:50,KE2725
GMP,KIX,D,2015-03-03,14:00,7C1384
GMP,KIX,D,2015-03-03,16:00,JL974
GMP,KIX,D,2015-03-03,16:55,KE2727
GMP,KIX,D,2015-03-03,17:45,OZ1165
GMP,KIX,D,2015-03-04,08:30,OZ1125
GMP,KIX,D,2015-03-04,08:50,KE2725
GMP,KIX,D,2015-03-04,14:00,7C1384
GMP,KIX,D,2015-03-04,16:00,JL974
GMP,KIX,D,2015-03-04,16:55,KE2727
GMP,KIX,D,2015-03-04,17:45,OZ1165
GMP,KIX,D,2015-03-05,08:30,OZ1125
GMP,KIX,D,2015-03-05,08:50,KE2725
GMP,KIX,D,2015-03-05,14:00,7C1384
GMP,KIX,D,2015-03-05,16:00,JL974
GMP,KIX,D,2015-03-05,16:55,KE2727
GMP,KIX,D,2015-03-05,17:45,OZ1165
GMP,KIX,D,2015-03-06,08:30,OZ1125
GMP,KIX,D,2015-03-06,08:50,KE2725
GMP,KIX,D,2015-03-06,14:00,7C1384
GMP,KIX,D,2015-03-06,16:00,JL974
GMP,KIX,D,2015-03-06,16:55,KE2727
GMP,KIX,D,2015-03-06,17:45,OZ1165
GMP,KIX,D,2015-03-07,08:30,OZ1125
GMP,KIX,D,2015-03-07,08:50,KE2725
GMP,KIX,D,2015-03-07,14:00,7C1384
GMP,KIX,D,2015-03-07,16:00,JL974
GMP,KIX,D,2015-03-07,16:55,KE2727
GMP,KIX,D,2015-03-07,17:45,OZ1165
GMP,KIX,D,2015-03-08,08:30,OZ1125
GMP,KIX,D,2015-03-08,08:50,KE2725
GMP,KIX,D,2015-03-08,14:00,7C1384
GMP,KIX,D,2015-03-08,16:00,JL974
GMP,KIX,D,2015-03-08,16:55,KE2727
GMP,KIX,D,2015-03-08,17:45,OZ1165
GMP,KIX,D,2015-03-09,08:30,OZ1125
GMP,KIX,D,2015-03-09,08:50,KE2725
GMP,KIX,D,2015-03-09,14:00,7C1384
GMP,KIX,D,2015-03-09,16:00,JL974
GMP,KIX,D,2015-03-09,16:55,KE2727
GMP,KIX,D,2015-03-09,17:45,OZ1165
GMP,KIX,D,2015-03-10,08:30,OZ1125
GMP,KIX,D,2015-03-10,08:50,KE2725
GMP,KIX,D,2015-03-10,14:00,7C1384
GMP,KIX,D,2015-03-10,16:00,JL974
GMP,KIX,D,2015-03-10,16:55,KE2727
GMP,KIX,D,2015-03-10,17:45,OZ1165
GMP,KIX,D,2015-03-11,08:30,OZ1125
GMP,KIX,D,2015-03-11,08:50,KE2725
GMP,KIX,D,2015-03-11,14:00,7C1384
GMP,KIX,D,2015-03-11,16:00,JL974
GMP,KIX,D,2015-03-11,16:55,KE2727
GMP,KIX,D,2015-03-11,17:45,OZ1165
GMP,KIX,D,2015-03-12,08:30,OZ1125
GMP,KIX,D,2015-03-12,08:50,KE2725
GMP,KIX,D,2015-03-12,14:00,7C1384
GMP,KIX,D,2015-03-12,16:00,JL974
GMP,KIX,D,2015-03-12,16:55,KE2727
GMP,KIX,D,2015-03-12,17:45,OZ1165
GMP,KIX,D,2015-03-13,08:30,OZ1125
GMP,KIX,D,2015-03-13,08:50,KE2725
GMP,KIX,D,2015-03-13,14:00,7C1384
GMP,KIX,D,2015-03-13,16:00,JL974
GMP,KIX,D,2015-03-13,16:55,KE2727
GMP,KIX,D,2015-03-13,17:45,OZ1165
GMP,KIX,D,2015-03-14,08:30,OZ1125
GMP,KIX,D,2015-03-14,08:50,KE2725
GMP,KIX,D,2015-03-14,14:00,7C1384
GMP,KIX,D,2015-03-14,16:00,JL974
GMP,KIX,D,2015-03-14,16:55,KE2727
GMP,KIX,D,2015-03-14,17:45,OZ1165
GMP,KIX,D,2015-03-15,08:30,OZ1125
GMP,KIX,D,2015-03-15,08:50,KE2725
GMP,KIX,D,2015-03-15,14:00,7C1384
GMP,KIX,D,2015-03-15,16:00,JL974
GMP,KIX,D,2015-03-15,16:55,KE2727
GMP,KIX,D,2015-03-15,17:45,OZ1165
GMP,KIX,D,2015-03-16,08:30,OZ1125
GMP,KIX,D,2015-03-16,08:50,KE2725
GMP,KIX,D,2015-03-16,14:00,7C1384
GMP,KIX,D,2015-03-16,16:00,JL974
GMP,KIX,D,2015-03-16,16:55,KE2727
GMP,KIX,D,2015-03-16,17:45,OZ1165
GMP,KIX,D,2015-03-17,08:30,OZ1125
GMP,KIX,D,2015-03-17,08:50,KE2725
GMP,KIX,D,2015-03-17,14:00,7C1384
GMP,KIX,D,2015-03-17,16:00,JL974
GMP,KIX,D,2015-03-17,16:55,KE2727
GMP,KIX,D,2015-03-17,17:45,OZ1165
GMP,KIX,D,2015-03-18,08:30,OZ1125
GMP,KIX,D,2015-03-18,08:50,KE2725
GMP,KIX,D,2015-03-18,14:00,7C1384
GMP,KIX,D,2015-03-18,16:00,JL974
GMP,KIX,D,2015-03-18,16:55,KE2727
GMP,KIX,D,2015-03-18,17:45,OZ1165
GMP,KIX,D,2015-03-19,08:30,OZ1125
GMP,KIX,D,2015-03-19,08:50,KE2725
GMP,KIX,D,2015-03-19,14:00,7C1384
GMP,KIX,D,2015-03-19,16:00,JL974
GMP,KIX,D,2015-03-19,16:55,KE2727
GMP,KIX,D,2015-03-19,17:45,OZ1165
GMP,KIX,D,2015-03-20,08:30,OZ1125
GMP,KIX,D,2015-03-20,08:50,KE2725
GMP,KIX,D,2015-03-20,14:00,7C1384
GMP,KIX,D,2015-03-20,16:00,JL974
GMP,KIX,D,2015-03-20,16:55,KE2727
GMP,KIX,D,2015-03-20,17:45,OZ1165
GMP,KIX,D,2015-03-21,08:30,OZ1125
GMP,KIX,D,2015-03-21,08:50,KE2725
GMP,KIX,D,2015-03-21,14:00,7C1384
GMP,KIX,D,2015-03-21,16:00,JL974
GMP,KIX,D,2015-03-21,16:55,KE2727
GMP,KIX,D,2015-03-21,17:45,OZ1165
GMP,KIX,D,2015-03-22,08:30,OZ1125
GMP,KIX,D,2015-03-22,08:50,KE2725
GMP,KIX,D,2015-03-22,14:00,7C1384
GMP,KIX,D,2015-03-22,16:00,JL974
GMP,KIX,D,2015-03-22,16:55,KE2727
GMP,KIX,D,2015-03-22,17:45,OZ1165
GMP,KIX,D,2015-03-23,08:30,OZ1125
GMP,KIX,D,2015-03-23,08:50,KE2725
GMP,KIX,D,2015-03-23,14:00,7C1384
GMP,KIX,D,2015-03-23,16:00,JL974
GMP,KIX,D,2015-03-23,16:55,KE2727
GMP,KIX,D,2015-03-23,17:45,OZ1165
GMP,NGO,A,2015-02-23,13:10,7C1681
GMP,NGO,A,2015-02-24,13:10,7C1681
GMP,NGO,A,2015-02-25,13:10,7C1681
GMP,NGO,A,2015-02-26,13:10,7C1681
GMP,NGO,A,2015-02-27,13:10,7C1681
GMP,NGO,A,2015-02-28,13:10,7C1681
GMP,NGO,A,2015-03-01,13:10,7C1681
GMP,NGO,A,2015-03-02,13:10,7C1681
GMP,NGO,A,2015-03-03,13:10,7C1681
GMP,NGO,A,2015-03-04,13:10,7C1681
GMP,NGO,A,2015-03-05,13:10,7C1681
GMP,NGO,A,2015-03-06,13:10,7C1681
GMP,NGO,A,2015-03-07,13:10,7C1681
GMP,NGO,A,2015-03-08,13:10,7C1681
GMP,NGO,A,2015-03-09,13:10,7C1681
GMP,NGO,A,2015-03-10,13:10,7C1681
GMP,NGO,A,2015-03-11,13:10,7C1681
GMP,NGO,A,2015-03-12,13:10,7C1681
GMP,NGO,A,2015-03-13,13:10,7C1681
GMP,NGO,A,2015-03-14,13:10,7C1681
GMP,NGO,A,2015-03-15,13:10,7C1681
GMP,NGO,A,2015-03-16,13:10,7C1681
GMP,NGO,A,2015-03-17,13:10,7C1681
GMP,NGO,A,2015-03-18,13:10,7C1681
GMP,NGO,A,2015-03-19,13:10,7C1681
GMP,NGO,A,2015-03-20,13:10,7C1681
GMP,NGO,A,2015-03-21,13:10,7C1681
GMP,NGO,A,2015-03-22,13:10,7C1681
GMP,NGO,A,2015-03-23,13:10,7C1681
GMP,NGO,D,2015-02-23,08:20,7C1682
GMP,NGO,D,2015-02-24,08:20,7C1682
GMP,NGO,D,2015-02-25,08:20,7C1682
GMP,NGO,D,2015-02-26,08:20,7C1682
GMP,NGO,D,2015-02-27,08:20,7C1682
GMP,NGO,D,2015-02-28,08:20,7C1682
GMP,NGO,D,2015-03-01,08:20,7C1682
GMP,NGO,D,2015-03-02,08:20,7C1682
GMP,NGO,D,2015-03-03,08:20,7C1682
GMP,NGO,D,2015-03-04,08:20,7C1682
GMP,NGO,D,2015-03-05,08:20,7C1682
GMP,NGO,D,2015-03-06,08:20,7C1682
GMP,NGO,D,2015-03-07,08:20,7C1682
GMP,NGO,D,2015-03-08,08:20,7C1682
GMP,NGO,D,2015-03-09,08:20,7C1682
GMP,NGO,D,2015-03-10,08:20,7C1682
GMP,NGO,D,2015-03-11,08:20,7C1682
GMP,NGO,D,2015-03-12,08:20,7C1682
GMP,NGO,D,2015-03-13,08:20,7C1682
GMP,NGO,D,2015-03-14,08:20,7C1682
GMP,NGO,D,2015-03-15,08:20,7C1682
GMP,NGO,D,2015-03-16,08:20,7C1682
GMP,NGO,D,2015-03-17,08:20,7C1682
GMP,NGO,D,2015-03-18,08:20,7C1682
GMP,NGO,D,2015-03-19,08:20,7C1682
GMP,NGO,D,2015-03-20,08:20,7C1682
GMP,NGO,D,2015-03-21,08:20,7C1682
GMP,NGO,D,2015-03-22,08:20,7C1682
GMP,NGO,D,2015-03-23,08:20,7C1682
GMP,PEK,A,2015-02-23,11:30,CZ317
GMP,PEK,A,2015-02-23,13:50,OZ3365
GMP,PEK,A,2015-02-23,14:55,KE2852
GMP,PEK,A,2015-02-23,21:45,CA137
GMP,PEK,A,2015-02-24,11:30,CZ317
GMP,PEK,A,2015-02-24,13:50,OZ3365
GMP,PEK,A,2015-02-24,14:55,KE2852
GMP,PEK,A,2015-02-24,21:45,CA137
GMP,PEK,A,2015-02-25,11:30,CZ317
GMP,PEK,A,2015-02-25,13:50,OZ3365
GMP,PEK,A,2015-02-25,14:55,KE2852
GMP,PEK,A,2015-02-25,21:45,CA137
GMP,PEK,A,2015-02-26,11:30,CZ317
GMP,PEK,A,2015-02-26,13:50,OZ3365
GMP,PEK,A,2015-02-26,14:55,KE2852
GMP,PEK,A,2015-02-26,21:45,CA137
GMP,PEK,A,2015-02-27,11:30,CZ317
GMP,PEK,A,2015-02-27,13:50,OZ3365
GMP,PEK,A,2015-02-27,14:55,KE2852
GMP,PEK,A,2015-02-27,21:45,CA137
GMP,PEK,A,2015-02-28,11:30,CZ317
GMP,PEK,A,2015-02-28,13:50,OZ3365
GMP,PEK,A,2015-02-28,14:55,KE2852
GMP,PEK,A,2015-02-28,21:45,CA137
GMP,PEK,A,2015-03-01,11:30,CZ317
GMP,PEK,A,2015-03-01,13:50,OZ3365
GMP,PEK,A,2015-03-01,14:55,KE2852
GMP,PEK,A,2015-03-01,21:45,CA137
GMP,PEK,A,2015-03-02,11:30,CZ317
GMP,PEK,A,2015-03-02,13:50,OZ3365
GMP,PEK,A,2015-03-02,14:55,KE2852
GMP,PEK,A,2015-03-02,21:45,CA137
GMP,PEK,A,2015-03-03,11:30,CZ317
GMP,PEK,A,2015-03-03,13:50,OZ3365
GMP,PEK,A,2015-03-03,14:55,KE2852
GMP,PEK,A,2015-03-03,21:45,CA137
GMP,PEK,A,2015-03-04,11:30,CZ317
GMP,PEK,A,2015-03-04,13:50,OZ3365
GMP,PEK,A,2015-03-04,14:55,KE2852
GMP,PEK,A,2015-03-04,21:45,CA137
GMP,PEK,A,2015-03-05,11:30,CZ317
GMP,PEK,A,2015-03-05,13:50,OZ3365
GMP,PEK,A,2015-03-05,14:55,KE2852
GMP,PEK,A,2015-03-05,21:45,CA137
GMP,PEK,A,2015-03-06,11:30,CZ317
GMP,PEK,A,2015-03-06,13:50,OZ3365
GMP,PEK,A,2015-03-06,14:55,KE2852
GMP,PEK,A,2015-03-06,21:45,CA137
GMP,PEK,A,2015-03-07,11:30,CZ317
GMP,PEK,A,2015-03-07,13:50,OZ3365
GMP,PEK,A,2015-03-07,14:55,KE2852
GMP,PEK,A,2015-03-07,21:45,CA137
GMP,PEK,A,2015-03-08,11:30,CZ317
GMP,PEK,A,2015-03-08,13:50,OZ3365
GMP,PEK,A,2015-03-08,14:55,KE2852
GMP,PEK,A,2015-03-08,21:45,CA137
GMP,PEK,A,2015-03-09,11:30,CZ317
GMP,PEK,A,2015-03-09,13:50,OZ3365
GMP,PEK,A,2015-03-09,14:55,KE2852
GMP,PEK,A,2015-03-09,21:45,CA137
GMP,PEK,A,2015-03-10,11:30,CZ317
GMP,PEK,A,2015-03-10,13:50,OZ3365
GMP,PEK,A,2015-03-10,14:55,KE2852
GMP,PEK,A,2015-03-10,21:45,CA137
GMP,PEK,A,2015-03-11,11:30,CZ317
GMP,PEK,A,2015-03-11,13:50,OZ3365
GMP,PEK,A,2015-03-11,14:55,KE2852
GMP,PEK,A,2015-03-11,21:45,CA137
GMP,PEK,A,2015-03-12,11:30,CZ317
GMP,PEK,A,2015-03-12,13:50,OZ3365
GMP,PEK,A,2015-03-12,14:55,KE2852
GMP,PEK,A,2015-03-12,21:45,CA137
GMP,PEK,A,2015-03-13,11:30,CZ317
GMP,PEK,A,2015-03-13,13:50,OZ3365
GMP,PEK,A,2015-03-13,14:55,KE2852
GMP,PEK,A,2015-03-13,21:45,CA137
GMP,PEK,A,2015-03-14,11:30,CZ317
GMP,PEK,A,2015-03-14,13:50,OZ3365
GMP,PEK,A,2015-03-14,14:55,KE2852
GMP,PEK,A,2015-03-14,21:45,CA137
GMP,PEK,A,2015-03-15,11:30,CZ317
GMP,PEK,A,2015-03-15,13:50,OZ3365
GMP,PEK,A,2015-03-15,14:55,KE2852
GMP,PEK,A,2015-03-15,21:45,CA137
GMP,PEK,A,2015-03-16,11:30,CZ317
GMP,PEK,A,2015-03-16,13:50,OZ3365
GMP,PEK,A,2015-03-16,14:55,KE2852
GMP,PEK,A,2015-03-16,21:45,CA137
GMP,PEK,A,2015-03-17,11:30,CZ317
GMP,PEK,A,2015-03-17,13:50,OZ3365
GMP,PEK,A,2015-03-17,14:55,KE2852
GMP,PEK,A,2015-03-17,21:45,CA137
GMP,PEK,A,2015-03-18,11:30,CZ317
GMP,PEK,A,2015-03-18,13:50,OZ3365
GMP,PEK,A,2015-03-18,14:55,KE2852
GMP,PEK,A,2015-03-18,21:45,CA137
GMP,PEK,A,2015-03-19,11:30,CZ317
GMP,PEK,A,2015-03-19,13:50,OZ3365
GMP,PEK,A,2015-03-19,14:55,KE2852
GMP,PEK,A,2015-03-19,21:45,CA137
GMP,PEK,A,2015-03-20,11:30,CZ317
GMP,PEK,A,2015-03-20,13:50,OZ3365
GMP,PEK,A,2015-03-20,14:55,KE2852
GMP,PEK,A,2015-03-20,21:45,CA137
GMP,PEK,A,2015-03-21,11:30,CZ317
GMP,PEK,A,2015-03-21,13:50,OZ3365
GMP,PEK,A,2015-03-21,14:55,KE2852
GMP,PEK,A,2015-03-21,21:45,CA137
GMP,PEK,A,2015-03-22,11:30,CZ317
GMP,PEK,A,2015-03-22,13:50,OZ3365
GMP,PEK,A,2015-03-22,14:55,KE2852
GMP,PEK,A,2015-03-22,21:45,CA137
GMP,PEK,A,2015-03-23,11:30,CZ317
GMP,PEK,A,2015-03-23,13:50,OZ3365
GMP,PEK,A,2015-03-23,14:55,KE2852
GMP,PEK,A,2015-03-23,21:45,CA137
GMP,PEK,D,2015-02-23,08:40,OZ3355
GMP,PEK,D,2015-02-23,09:20,KE2851
GMP,PEK,D,2015-02-23,09:30,CA138
GMP,PEK,D,2015-02-23,12:30,CZ318
GMP,PEK,D,2015-02-24,08:40,OZ3355
GMP,PEK,D,2015-02-24,09:20,KE2851
GMP,PEK,D,2015-02-24,09:30,CA138
GMP,PEK,D,2015-02-24,12:30,CZ318
GMP,PEK,D,2015-02-25,08:40,OZ3355
GMP,PEK,D,2015-02-25,09:20,KE2851
GMP,PEK,D,2015-02-25,09:30,CA138
GMP,PEK,D,2015-02-25,12:30,CZ318
GMP,PEK,D,2015-02-26,08:40,OZ3355
GMP,PEK,D,2015-02-26,09:20,KE2851
GMP,PEK,D,2015-02-26,09:30,CA138
GMP,PEK,D,2015-02-26,12:30,CZ318
GMP,PEK,D,2015-02-27,08:40,OZ3355
GMP,PEK,D,2015-02-27,09:20,KE2851
GMP,PEK,D,2015-02-27,09:30,CA138
GMP,PEK,D,2015-02-27,12:30,CZ318
GMP,PEK,D,2015-02-28,08:40,OZ3355
GMP,PEK,D,2015-02-28,09:20,KE2851
GMP,PEK,D,2015-02-28,09:30,CA138
GMP,PEK,D,2015-02-28,12:30,CZ318
GMP,PEK,D,2015-03-01,08:40,OZ3355
GMP,PEK,D,2015-03-01,09:20,KE2851
GMP,PEK,D,2015-03-01,09:30,CA138
GMP,PEK,D,2015-03-01,12:30,CZ318
GMP,PEK,D,2015-03-02,08:40,OZ3355
GMP,PEK,D,2015-03-02,09:20,KE2851
GMP,PEK,D,2015-03-02,09:30,CA138
GMP,PEK,D,2015-03-02,12:30,CZ318
GMP,PEK,D,2015-03-03,08:40,OZ3355
GMP,PEK,D,2015-03-03,09:20,KE2851
GMP,PEK,D,2015-03-03,09:30,CA138
GMP,PEK,D,2015-03-03,12:30,CZ318
GMP,PEK,D,2015-03-04,08:40,OZ3355
GMP,PEK,D,2015-03-04,09:20,KE2851
GMP,PEK,D,2015-03-04,09:30,CA138
GMP,PEK,D,2015-03-04,12:30,CZ318
GMP,PEK,D,2015-03-05,08:40,OZ3355
GMP,PEK,D,2015-03-05,09:20,KE2851
GMP,PEK,D,2015-03-05,09:30,CA138
GMP,PEK,D,2015-03-05,12:30,CZ318
GMP,PEK,D,2015-03-06,08:40,OZ3355
GMP,PEK,D,2015-03-06,09:20,KE2851
GMP,PEK,D,2015-03-06,09:30,CA138
GMP,PEK,D,2015-03-06,12:30,CZ318
GMP,PEK,D,2015-03-07,08:40,OZ3355
GMP,PEK,D,2015-03-07,09:20,KE2851
GMP,PEK,D,2015-03-07,09:30,CA138
GMP,PEK,D,2015-03-07,12:30,CZ318
GMP,PEK,D,2015-03-08,08:40,OZ3355
GMP,PEK,D,2015-03-08,09:20,KE2851
GMP,PEK,D,2015-03-08,09:30,CA138
GMP,PEK,D,2015-03-08,12:30,CZ318
GMP,PEK,D,2015-03-09,08:40,OZ3355
GMP,PEK,D,2015-03-09,09:20,KE2851
GMP,PEK,D,2015-03-09,09:30,CA138
GMP,PEK,D,2015-03-09,12:30,CZ318
GMP,PEK,D,2015-03-10,08:40,OZ3355
GMP,PEK,D,2015-03-10,09:20,KE2851
GMP,PEK,D,2015-03-10,09:30,CA138
GMP,PEK,D,2015-03-10,12:30,CZ318
GMP,PEK,D,2015-03-11,08:40,OZ3355
GMP,PEK,D,2015-03-11,09:20,KE2851
GMP,PEK,D,2015-03-11,09:30,CA138
GMP,PEK,D,2015-03-11,12:30,CZ318
GMP,PEK,D,2015-03-12,08:40,OZ3355
GMP,PEK,D,2015-03-12,09:20,KE2851
GMP,PEK,D,2015-03-12,09:30,CA138
GMP,PEK,D,2015-03-12,12:30,CZ318
GMP,PEK,D,2015-03-13,08:40,OZ3355
GMP,PEK,D,2015-03-13,09:20,KE2851
